title,price,shipping,mods,date,status,preview,rCost
DC Marvel Avengers/Groot/Batman Figure Funko POP Key Ring Keychain #012 Brand New,4.00,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,4
DC Marvel Avengers/Groot/Batman Figure Funko POP Key Ring Keychain #09 Brand New,2.75,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,3
DC Marvel Avengers/Groot/Batman Figure Funko POP Key Ring Keychain #06 Brand New,3.25,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,3
Funko POP! Dragon Ball Z Vegeta Metallic #10 2015 SDCC Exclusive **NO STICKER** $16.50,16.50,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Funko Pop Harry Potter: Mad-Eye Moody Vinyl Figure. # 38 Brand New,9.99,0.99,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
FUNKO POP Spider-Man: Spirit Spider #467. WALGREENS EXCLUSIVE.  Brand New,21.89,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,22
Funko POP Disney: Lilo & Stitch - Stitch 626 Vinyl Figure Brand New,12.83,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,13
FUNKO POP! ROCKS: KURT COBAIN SUNGLASSES FUNKO SHOP LIMITED ED. EXCLUSIVE #64 Brand New,62.99,3.75,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,67
Care Bears Good Luck Bear Funko Pop! Vinyl Figure #355 non/Chase Version Sealed Brand New,8.90,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,9
Funko PoP Prison Guard Walker #68 Series The Walking Dead Rare Vaulted Zombie ,19.99,9.99,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,30
Funko POP! Television: Hannibal Lecter #146 & Jack Crawford #148 Pre-Owned,49.95,3.95,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,54
Funko Pop DC Metallic OG Penguin Pre-Owned,1201.00,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,1201
DANIEL RADCLIFFE Signed HARRY POTTER Funko POP #01 + PSA COA AE98574 $109.99,109.99,7.99,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,118
Funko Pop! Super Saiyan Goku 14 Dragon Ball Z Brand New,15.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Funko Pop Star Wars #291 General Lando Calrissian In Hand Now Brand New,14.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,15
FUNKO PoP! Star Wars JANGO FETT #285 WALGREENS EXCLUSIVE brand NEW & IN-HAND  Brand New,19.99,1.00,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,21
Funko Pop Star Wars #289 Emperor Palpatine (Lighting Force)VHTF New Mint.. Brand New,13.98,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
Funko Pop Animation Dragon Ball Z Super Saiyan Vegeta # 154 With Protector Brand New,24.99,0,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,25
Funko Pop Marvel Thor Ragnarok Thor in Helmet #247 2018 MCC Exclusive Box Dmg Pre-Owned,25.00,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,25
FUNKO POP! STAR WARS ANAKIN SKYWALKER #281 DARK SIDE WALGREENS EXCLUSIVE  Brand New,23.89,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,24
Hot Topic Exclusive Funko Pop! - Logan - Bone Claws - Tank Top - X Men #193 Brand New,13.00,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,13
Funko Pop Rocks Notorious BIG Set Of 3 #77 #78 #82 Toy Tokyo Exclusive Biggie Brand New,45.00,11.00,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,56
~Funko Pop Disney Kingdom hearts Donald #267 Hot topic Exclusive cute! Brand New,14.99,4.00,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
Funko Pop Yogi Bear & Huckleberry Hound Gemini Exclusive Flocked With Protector! Brand New,54.88,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,55
Funko POP! Movies: GARTH #685 - Wayne's World Pre-Owned,10.50,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
SDCC Glow In The Dark Walter White Haz Mat Suit Funko Pop 2500pcs Brand New,125.00,9.30,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,134
Box Lunch Exclusive Disney Funko Pop! - Kingdom Hearts - Organization 13 Mickey Brand New,13.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
Funko Pop! Teletubbies 4 Pack - 12 Days Of Christmas Funko Shop Exclusives Brand New,55.00,0,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,55
FUNKO POP TEES /T-SHIRT ASSORTED SIZES!- CUPHEAD/GAME OF THRONES/RICK & MORTY!   Brand New,11.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,12
Funko POP RIDES SPIDER-MAN with SPIDER MOBILE #51 WALGREENS EXCLUSIVE **NEW** Brand New,21.95,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,22
Funko Pop Fallout T-51 Power Armor Nuka Cola #370 Walmart Exclusive Brand New,11.70,4.53,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,17
Funko Pop Drag Queens SET Rupaul Trixie Alaska Hot Topic exclusive In Hand Brand New,85.00,9.45,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,94
Red Hood Funko Pop SDCC Gamestop Exclusive Brand New,20.00,7.85,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,28
Funko POP T-Dog AMC The Walking Dead 2017 SDCC Exclusive #495 Summer Convention Brand New,19.99,5.19,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,25
Funko Pop - Harley Quinn Pink Hearts #45 - DC Super Heroes - HT Exclusive Brand New,22.00,5.00,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,27
Funko Pop! Marvel Anti-Venom #100 Hot Topic Exclusive  Brand New,9.99,5.93,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Funko Pop Jay and Silent Bob Strike Back Jay #42 Mint with Pop Protector  Brand New,50.00,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,50
Holiday - Chewie W/Lights Funko Pop! Star Wars: Toy Brand New,10.97,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
Holiday - Darth Vader Funko Pop! Star Wars: Toy Brand New,9.62,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko Pop! Movie Avengers 2 Ultron Vinyl Figure Brand New,10.95,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
Funko Pop! Pop Games Assassin's Creed Altair 20 $28.99,28.99,5.53,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,35
Funko Pop Ezra In Buggy #49 Disney Parks Haunted Mansion Exclusive Brand New Brand New,59.95,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,60
Funko Pop Vinyl SHERLOCK HOLMES VAULTED Figure #284 LOOSE Pre-Owned,12.99,4.39,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/ClEAAOSwnQ1cTJly/s-l225.jpg,17
Vegeta Blue Chrome Vegeta Metallic Great Ape Vegeta Funko Pop! Lot #10 #154 #434 Brand New,175.00,0,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/hRoAAOSwAP9b8jUj/s-l225.jpg,175
Funko Pop Games: Cuphead - Cuphead Item #26963 CHASE LIMITED EDITION Brand New,16.99,0,POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/9YcAAOSwy7tbWKCq/s-l225.jpg,17
"Funko POP LOONEY TUNES TASMANIAN DEVIL TAZ""  #414 ~USA SELLER BOX #4 Brand New",15.00,4.89,POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/6VMAAOSwWcdbTP53/s-l225.jpg,20
FUNKO POP! MICKEY'S 90TH GAMER MICKEY (STANDING) #471 GAMESTOP (NON-MINT) Brand New,19.99,0,POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/mt0AAOSwqjhcTHwY/s-l225.jpg,20
Funko Pop Rogue One K2SO Convention Exclusive Brand New,9.99,5.00,POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/2CUAAOSw~xtcTNgh/s-l225.jpg,15
Funko Pop! Hello Kitty  Cat Sanrio Kids Gift Toy  PVC Figure With Box  Brand New,12.99,0,POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/eNAAAOSwoRpcNsXF/s-l225.jpg,13
Funko Pop! Transformers WOW Game of Thrones The Flash Captain America Figure  Brand New,13.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
"1 Piece Funko Pop! 6 Inch 6"" Vinyl Box Protector Acid Free 0.50 MM THICKNESS Brand New",4.99,3.00,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,8
ALFRED HITCHCOCK Pop Funko Pop Movies Directors Vinyl Figure #624 NIB Brand New,9.95,5.66,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Funko Pop Super Saiyan Goku metallic lootcrate exclusive Brand New,40.00,6.00,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,46
X-Files Dana Scully #184 Funko Pop Vaulted OOB Loose Pre-Owned,15.00,4.69,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
Funko POP! Television #365 - Preacher - Jesse Custer - Gamestop Exclusive Brand New,7.50,5.00,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,13
New With Box BEERUS Funko Pop Dragon Ball Super metallic Vinyl Action Figure toy Brand New,18.38,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
Funko POP WWE Wrestling TRIPLE H [SKULL KING] #52 Vinyl Figure Collectible New Brand New,10.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
BATMAN - CLASSIC STYLE - FUNKO POP - BRAND NEW DC COMICS 11496 ,11.95,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,12
Robin 1966 Retired DC Funko POP with protector Pre-Owned,30.00,5.30,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,35
Funko Pop Sesame Street #08 Elmo (Flocked) Barnes & Noble Exclusive Brand New,35.00,3.95,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,39
Funko Pop Disney's NBC Diamond Series Jack Skellington #15 Hot Topic Exclusive Brand New,19.00,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
One Mystery Box Funko Pop Animation Dragon Ball Z! - Chase Rare and Hard to Find Brand New,14.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,15
Funko Pop Star Wars Blue Box Original Gamorrean Guard #12  Brand New,40.00,9.45,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,49
Funko Pop Star Wars Smuggler Bounty Exclusive Luke Skywalker Speeder 175 Brand New,22.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,23
Lot Of 2 Funko Pop! ORAM 432 AND DAVID 428 Alien Movie Hot Topic Exclusive Pop Brand New,4.00,14.35,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
NEW Maleficent Dragon Disney Treasures Exclusive  Funko POP #327 NEW IN BOX Brand New,119.00,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,119
Funko Pop Deadpool (Cowboy) 2016 Convention Exclusive Pre-Owned,16.00,4.49,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
Funko Pop! WWE MACHO MAN RANDY SAVAGE #10 vinyl figure lot VAULTED! Pre-Owned,24.97,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,25
Funko Pop Game The Elder Scrolls Online High Elf 56 Brand New,7.82,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,8
Lot Of 2 Funko Pop Medical Droid AND Range Trooper Star Wars Walgreens Exclusive Brand New,1.29,14.35,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,15
Funko POP! HIT Dragon Ball Z DBZ Toys R Us Exclusive #315 Brand New,34.99,5.00,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,40
Imperial Death Trooper #144 AND K-2SO #179 Star Wars Rogue One 2 Funko Pop! Lot Brand New,5.50,14.20,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
Funko Pop! Care Bears TRICK-OR-SWEET BEAR Funko Shop Exclusive Brand New,23.00,5.75,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,29
Funko Pop! FLASHPOINT WONDER WOMAN & SUPERMAN Hot Topic Exclusive Lot DC BUNDLE Brand New,8.50,14.20,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,22
Funko Pop! KFC Colonel Sanders w/Cane - Ad Icons Funko Shop Exclusive  Brand New,39.99,0,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,40
Lot Of 2 Funko Pop! Wonder Woman AND Aquaman #86 #87 Exclusive Batman v Superman Brand New,9.50,14.35,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,24
FUNKO POP! Movies: Willy Wonka - Augustus Gloop [New Toy] Vinyl Figure ,10.44,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko Pop! Batman The Dawnbreaker Hot Topic Exclusive #253 IN HAND READY TO SHIP Brand New,20.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,21
"Funko Pop Katniss The Mocking Jay #231,#225 The Girl On Fire The Hunger Games,  Brand New",25.00,7.65,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,33
Funko Pop NBX Nightmare before Christmas Harlequin Demon #212 Figure Brand New,10.95,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
Funko Pop NBX Nightmare before Christmas Oogie Boogie bugs Figure #450 Brand New,11.11,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
Funko Pop Dragon Ball Super Saiyan Rose Goku Hot Topic Exclusive #260 IN HAND Brand New,30.00,4.39,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,34
5 Funko Pop! 2-Pack Vinyl Box Protector Acid Free Crystal Clear Case Brand New,14.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,15
Funko Pop! WWE The Rock # 46 Limited Edition Chase w/ Clear Case Protector Brand New,34.88,7.19,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,42
Deadpool Fugitive Toys Black Inverse Variant #20 Funko Pop! Vinyl With Protector Brand New,175.00,0,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,175
Funko Pop Dragon Ball Z Super Saiyan Blue Vegito Metallic Hot Topic SSGSS Last 1 Brand New,24.99,5.99,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,31
Funko Pop! Bobble Figure #79 PRINCE PURPLE RAIN New in Box Brand New,13.95,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
FUNKO POP! Disney Purple and Blue Mickey Mouse Funko Shop Exclusive PREORDER Brand New,25.33,6.95,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,32
Dragonball Z #10 Planet Arlia Vegeta Goku Funko Pop Vinyl Figure Toy Dragon Ball Brand New,14.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,15
Funko POP! Disney: Nightmare Before Christmas - Vampire Teddy with Undead Duck Brand New,8.95,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,9
Funko Pop! Suicide Squad Joker Batman 2017 Summer Convention Exclusive SDCC Brand New,13.96,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
Funko Pop! Games Horizon Zero Dawn Watcher #260 Vinyl Figure Gitd Best Buy Brand New,13.00,4.45,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,17
Funko Pop Willy Wonka and the Chocolate Factory Veruca Salt #329 Vaulted Mint ,24.95,0,POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/OuEAAOSw2~Jbonjf/s-l225.jpg,25
Funko Pop EMPERORS NEW GROOVE Yzma Limited Edition Glow Chase Glow in the Dark Brand New,12.99,8.60,POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/2p4AAOSw5wFcBryD/s-l225.jpg,22
Funko Pop Disney Hades Hot Topic Exclusive Brand New,12.00,0,POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/bHcAAOSwJaxcQy6F/s-l225.jpg,12
Funko POP Adventure Time Fionna Vaulted MINT BOX ,22.99,0,POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/jUgAAOSwgspZsNgK/s-l225.jpg,23
Westworld Bernard Funko Pop  Brand New,6.99,0,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/DrMAAOSwpRxcPBHf/s-l225.jpg,7
Funko Pop! Rides Supernatural Baby With Dean SDCC Exclusive Brand New,164.99,0,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/x6kAAOSwj9hcRk3f/s-l225.jpg,165
Funko Pop! Gamer Mickey Exclusive to EB Games #471 Brand New,11.36,19.69,POSITIVE ITALIC,"Jan 27, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/BRgAAOSwGPNcRye4/s-l225.jpg,31
Funko Pop! Football: NFL: Miami Dolphins: Ryan Tannehill #13 VAULTED Lot Of 3 Brand New,26.00,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,26
Funko POP! Overwatch Witch Mercy #411 Blizzard Exclusive Brand New,36.00,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,36
Funko POP! Star Wars: Return of the Jedi - Darth Vader #288 Brand New,13.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
"Funko POP ""12th MAN FREDDY FUNKO"" ECCC Exclusive Emerald City Comicon 2016 Brand New",200.00,7.95,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,208
Bloody Carl Funko Pop 7-11 Exclusive The Walking Dead  Brand New,40.00,6.00,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,46
Funko Pop Friends Rachel Green #261 Vaulted TV  Pre-Owned,50.00,2.00,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,52
Funko Pop! Super Saiyan Future Trunks Hot Topic Exclusive #318-NEW IN STOCK- Brand New,18.00,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
Funko Pop! Royal Wedding Queen Elizabeth II Green  Brand New,8.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,9
Funko Pop! Games Fallout 4 Sole Survivor Vinyl Action Figure Brand New,9.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
FUNKO POP MR. PEABODY & SHERMAN SHERMAN #7 RARE RETIRED VAULTED Pre-Owned,14.77,4.77,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
4 NEW Funko Pop Jim Lee Gamestop Exclusive Flash Batman Aquaman Joker Deluxe NEW Brand New,119.95,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,120
Funko Pop! GAMES DOGMEAT VINYL FIGURE Brand New,15.00,4.45,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
Game Of Thrones Funko Pop #23 - Grey Wind Direwolf Brand New Pre-Owned,132.50,5.35,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,137
FUNKO POP!DISNEY STITCH VALENTINE # 510 VINYL FIGURE  HOTTOPIC EXCLUSIVE Brand New,15.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Thanos 10” inch Funko Pop Marvel: Avengers Infinity War #308. Target Exclusive Brand New,40.00,11.95,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,52
Funko Pop! Pez: Cap'N Crunch! Limited Edition! Candy & Dispenser! Brand New,9.95,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
funko pop maleficent dragon Disney Treasure Pre-Owned,119.00,7.35,STRIKETHROUGH POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,126
Funko Pop! Marvel CAPTAIN MARVEL #432 Walmart EXCLUSIVE GITD*BOX DAMAGE* Brand New,17.50,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
"Funko Pop! Games: Call of Duty John ""Soap"" MacTavish #143 New!  Brand New",9.99,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko Pop Lord Of The Rings Sauron Vinyl Figure #122 Brand New,5.50,5.30,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
"Supernatural Funko Pop Castle ""Steve"" 304 Brand New",15.00,3.82,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
Funko Pop! Earth 2 Batman. (Hot Topic Exclusive) DC Heroes #62.  Brand New,3.40,7.85,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
Funko PoP - Disney - CHESHIRE CAT - #35 - Hot Topic Exclusive -  Brand New,20.05,4.95,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,25
WICKET W WARRICK - Funko Pop! Star Wars Return of the Jedi #290 Pre-Order Brand New,12.48,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,12
PRINCESS LEIA EWOK - Funko Pop! Star Wars Return of the Jedi #287 Pre-Order Brand New,11.98,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,12
Funko Pop! Disney Lilo & Stitch Valentine’s Heart #510 Hot Topic Brand New,17.48,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,17
Funko Pop! Disney: - Aladdin - Genie With Lamp 889698357579 (Toy Used Very Good) Pre-Owned,8.29,2.99,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
FUNKO POP! ANIMATION: BOB'S BURGERS - BUTTLOOSE TINA 104 VINYL Brand New,9.50,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko Pop Game of Thrones Bronn #39 - Vaulted/Retired Brand New,20.00,0,POSITIVE,"Jan 27, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
